CUSTOMER_ID,CREATION_DATE,REGIONAL_CODE,ORIGIN
"XL00984356",2007-08-01,70,"WEB"
"XL00992709",2011-05-02,41,"WEB"
"XL01067277",2005-07-28,59,"WEB"
"XL01078346",2004-06-07,49,"WEB"
"XL01100284",2005-02-26,35,"WEB"
"XL01397951",2003-05-26,24,"WEB"
"XL01762036",2014-08-08,59,"STORE"
"XL01855824",2015-08-24,30,"STORE"
"XL01902618",2016-09-04,43,"WEB"
"XL01943776",2011-10-17,9,"STORE"
"XL02200487",2014-01-28,13,"STORE"
"XL02307860",2013-03-16,19,"STORE"
"XL03041262",2014-01-21,68,"STORE"
"XL03077389",2014-02-01,37,"PHONE"
"XL03267280",2013-04-05,1,"STORE"
"XL03289419",2018-03-14,11,"WEB"
"XL03523789",2014-08-10,2,"STORE"
"XL03683793",2016-09-05,32,"STORE"
"XL04075451",2016-01-25,50,"PHONE"
"XL04130597",2017-02-01,50,"STORE"
"XL04157968",2016-02-15,4,"PHONE"
"XL04193894",2016-02-20,11,"PHONE"
"XM00296955",2001-09-28,6,"STORE"
"XM00324326",2004-05-12,1,"WEB"
"XM00360453",2003-05-21,12,"STORE"
"XM00395976",2009-06-17,13,"WEB"
"XM00404328",2005-12-31,23,"WEB"
"XM00404530",2003-01-19,23,"WEB"
"XM00415398",2006-07-03,64,"STORE"
"XM00429386",2003-03-06,27,"STORE"
"XM00434820",2004-10-21,50,"WEB"
"XM00440254",2010-08-17,47,"STORE"
"XM00440455",2005-04-20,47,"WEB"
"XM00749192",2013-03-03,6,"WEB"
"XM00795986",2008-01-07,37,"WEB"
"XM00831911",2004-09-06,49,"WEB"
"XM00917347",2004-03-28,35,"STORE"
"XM01027438",2004-02-24,60,"WEB"
"XM01049577",2008-02-05,7,"PHONE"
"XM01049778",2001-12-12,9,"WEB"
"XM01435800",2014-02-02,47,"WEB"
"XM01557162",2013-04-26,36,"WEB"
"XM02232499",2012-02-20,30,"STORE"
"XM02403572",2015-04-08,58,"STORE"
"XM02456001",2012-05-20,27,"STORE"
"XM02935812",2017-11-29,45,"WEB"
"XM02968617",2016-12-16,46,"WEB"
"XM03299493",2016-03-30,20,"STORE"
"XM03354639",2018-04-05,8,"STORE"
"XM03429207",2015-05-27,4,"WEB"
"XM03533864",2017-07-24,20,"STORE"
"XM03889797",2015-12-09,6,"STORE"
"XM04253479",2014-03-21,48,"PHONE"
"XM04499120",2019-04-17,47,"PHONE"
"XM04576204",2018-05-22,26,"WEB"
"XN00340037",2008-05-24,6,"WEB"
"XN00395183",2008-10-18,13,"WEB"
"XN00403535",2010-03-29,30,"WEB"
"XN00406051",2005-05-24,36,"WEB"
"XN00422756",2005-02-14,11,"WEB"
"XN00425473",2003-03-24,17,"WEB"
"XN00439259",2007-02-08,15,"WEB"
"XN00816929",2006-03-08,49,"WEB"
"XN00919070",2006-04-04,77,"WEB"
"XN00985285",2002-01-28,70,"WEB"
"XN00993436",2003-03-30,41,"WEB"
"XN00993638",2003-05-12,41,"WEB"
"XN01018494",2001-02-18,34,"WEB"
"XN01026645",2005-09-02,4,"WEB"
"XN01040230",2003-02-20,46,"STORE"
"XN01040431",2006-03-02,46,"WEB"
"XN01054016",2013-05-14,66,"WEB"
"XN01057136",2011-09-24,40,"WEB"
"XN01101213",2004-02-16,63,"WEB"
"XN01109162",2006-08-17,28,"STORE"
"XN01150723",2012-10-04,25,"STORE"
"XN02118495",2014-01-01,15,"STORE"
"XN03254624",2017-03-08,61,"STORE"
"XN03698509",2014-09-22,20,"WEB"
"XN03731717",2016-09-21,45,"STORE"
"XN03773077",2017-09-22,33,"STORE"
"XN03968603",2014-01-10,56,"WEB"
"XN04153262",2017-02-05,48,"STORE"
"XN04230748",2016-03-02,41,"PHONE"
"XN04633274",2015-08-02,44,"WEB"
"XO00325457",2005-03-07,1,"WEB"
"XO00339243",2004-03-23,36,"WEB"
"XO00344476",2005-04-02,21,"WEB"
"XO00352828",2005-02-18,3,"WEB"
"XO00360979",2004-01-18,48,"WEB"
"XO00372049",2009-10-03,48,"WEB"
"XO00405257",2001-05-24,23,"WEB"
"XO00421761",2005-08-14,36,"WEB"
"XO00421962",2002-12-18,36,"WEB"
"XO00441183",2012-04-28,47,"WEB"
"XO00454969",2010-03-26,68,"WEB"
"XO00755555",2013-12-14,47,"WEB"
"XO00868564",2014-07-29,30,"WEB"
"XO00992441",2005-04-07,41,"WEB"
"XO01000995",2015-09-15,41,"WEB"
"XO01050304",2001-03-30,9,"WEB"
"XO01050506",2002-08-09,9,"WEB"
"XO01053223",2006-03-21,53,"WEB"
"XO01111086",2005-03-07,28,"WEB"
"XO02445861",2013-05-11,38,"STORE"
"XO02657891",2012-09-17,21,"WEB"
"XO02768183",2013-10-15,58,"STORE"
"XO02867607",2014-11-28,30,"WEB"
"XO03890323",2014-12-15,60,"PHONE"
"XO04127612",2018-01-26,41,"PHONE"
"XO04314988",2015-03-30,59,"PHONE"
"XO04351115",2016-03-31,15,"WEB"
"XO04353832",2018-03-19,3,"STORE"
"XO04364700",2015-04-11,45,"STORE"
"XO04400625",2019-03-24,21,"PHONE"
"XO04431117",2017-04-12,29,"PHONE"
"XO04530339",2015-05-20,7,"PHONE"
"XO04770144",2019-08-13,34,"PHONE"
"XO04993445",2017-11-04,29,"STORE"
"XP00313191",2001-07-30,11,"WEB"
"XP00324261",2005-05-04,36,"PHONE"
"XP00343683",2005-03-07,21,"WEB"
"XP00396112",2005-01-20,21,"WEB"
"XP00429320",2002-07-01,27,"WEB"
"XP00779417",2004-01-02,7,"WEB"
"XP01008353",2002-09-28,52,"WEB"
"XP01016504",2013-10-11,11,"STORE"
"XP01019020",2005-02-08,34,"WEB"
"XP01027574",2009-04-17,60,"PHONE"
"XP01049511",2004-04-14,7,"WEB"
"XP01110091",2005-07-18,37,"WEB"
"XP01212232",2012-01-25,34,"STORE"
"XP01396891",2005-02-15,76,"WEB"
"XP01397092",2014-12-27,24,"WEB"
"XP02144280",2015-12-28,15,"STORE"
"XP02213213",2016-01-22,18,"STORE"
"XP02268157",2013-02-27,39,"STORE"
"XP02353795",2016-03-15,22,"WEB"
"XP02356512",2013-04-06,13,"STORE"
"XP02394953",2014-04-10,17,"STORE"
"XP02615738",2012-09-06,13,"STORE"
"XP03166997",2013-03-04,60,"STORE"
"XP03500590",2014-08-04,43,"STORE"
"XP03633222",2017-08-20,41,"STORE"
"XP03702155",2015-09-16,70,"PHONE"
"XP03845454",2017-11-05,35,"STORE"
"XP04132253",2017-02-02,60,"PHONE"
"XP04212054",2017-02-18,22,"STORE"
"XP04380209",2017-03-31,35,"STORE"
"XP04421770",2014-04-27,11,"STORE"
"XP04493419",2019-04-16,29,"WEB"
"XP04545647",2014-06-02,19,"STORE"
"XP04589925",2017-06-09,23,"PHONE"
"XQ00325983",2010-05-16,11,"WEB"
"XQ00367342",2008-02-19,25,"WEB"
"XQ00386966",2005-03-04,16,"WEB"
"XQ00395117",2003-02-27,13,"WEB"
"XQ00403268",2004-03-15,11,"WEB"
"XQ00414337",2001-12-11,54,"WEB"
"XQ00414539",2009-05-23,54,"WEB"
"XQ00422488",2003-01-28,36,"WEB"
"XQ00422690",2004-04-20,36,"WEB"
"XQ00546567",2010-08-24,11,"WEB"
"XQ00759201",2007-07-28,23,"STORE"
"XQ00993370",2001-03-03,41,"WEB"
"XQ01001723",2012-10-09,1,"WEB"
"XQ01018428",2003-03-21,22,"WEB"
"XQ01040365",2003-02-13,46,"WEB"
"XQ01056869",2011-09-23,51,"WEB"
"XQ01062303",2011-07-29,45,"WEB"
"XQ01100945",2001-03-23,78,"WEB"
"XQ01101147",2006-02-07,77,"STORE"
"XQ01109096",2003-05-18,28,"WEB"
"XQ01109298",2009-03-20,28,"WEB"
"XQ02041346",2013-12-05,11,"WEB"
"XQ02259213",2012-03-02,32,"WEB"
"XQ02708532",2014-09-22,24,"STORE"
"XQ03284848",2013-04-12,42,"STORE"
"XQ03554942",2013-08-25,17,"PHONE"
"XQ03836106",2016-10-23,46,"PHONE"
"XQ03921744",2017-12-04,52,"STORE"
"XQ04175335",2018-02-05,68,"PHONE"
"XQ04271840",2015-03-18,16,"STORE"
"XQ04431844",2014-05-01,42,"WEB"
"XQ04514563",2015-05-17,66,"WEB"
"XQ04561357",2016-05-27,11,"WEB"
"XQ04599999",2015-07-18,28,"WEB"
"XQ04754569",2018-08-17,15,"WEB"
"XQ04851075",2019-09-03,41,"WEB"
"XQ04886597",2018-09-17,47,"WEB"
"XR00297617",2002-12-19,6,"WEB"
"XR00314120",2008-04-07,11,"WEB"
"XR00338976",2001-01-17,1,"WEB"
"XR00344410",2001-04-25,21,"WEB"
"XR00352763",2001-09-23,3,"WEB"
"XR00352964",2012-11-16,3,"STORE"
"XR00385770",2005-07-31,20,"WEB"
"XR00391405",2007-03-25,10,"WEB"
"XR00394324",2002-08-21,13,"WEB"
"XR00402273",2012-09-23,30,"PHONE"
"XR00402475",2003-08-25,30,"WEB"
"XR00404990",2010-08-19,23,"STORE"
"XR00421695",2002-01-27,36,"WEB"
"XR00429846",2005-03-20,31,"WEB"
"XR00435482",2005-08-18,42,"WEB"
"XR00441117",2005-02-17,47,"WEB"
"XR00454904",2003-10-14,68,"WEB"
"XR00912374",2014-08-09,57,"WEB"
"XR01050239",2004-05-05,9,"WEB"
"XR01050440",2010-04-15,9,"WEB"
"XR01052956",2003-02-15,53,"WEB"
"XR01053157",2010-11-27,66,"PHONE"
"XR01077812",2012-09-26,55,"WEB"
"XR01078013",2005-09-28,7,"STORE"
"XR01383832",2011-03-13,13,"STORE"
"XR01397820",2003-04-19,24,"WEB"
"XR01544037",2016-04-03,17,"STORE"
"XR01703840",2013-07-22,30,"STORE"
"XR02919769",2013-12-18,9,"STORE"
"XR02972399",2016-12-16,30,"STORE"
"XR04149484",2018-01-30,17,"WEB"
"XR04268129",2018-02-27,12,"WEB"
"XR04317841",2016-03-23,1,"STORE"
"XR04348131",2017-03-24,50,"PHONE"
"XR04441718",2014-05-04,14,"PHONE"
"XR05007166",2015-12-02,8,"PHONE"
"XR05084451",2016-12-28,12,"PHONE"
"XS00313125",2005-09-09,11,"WEB"
"XS00324195",2008-10-07,36,"WEB"
"XS00404197",2001-03-22,23,"WEB"
"XS00404398",2001-01-01,23,"WEB"
"XS00426134",2002-05-13,17,"STORE"
"XS00428851",2002-02-06,31,"WEB"
"XS00434487",2002-10-13,50,"WEB"
"XS00696430",2011-10-18,50,"PHONE"
"XS00765564",2011-03-01,48,"WEB"
"XS00784583",2012-03-15,1,"STORE"
"XS00806722",2011-10-24,62,"PHONE"
"XS00994098",2003-06-30,41,"WEB"
"XS01018954",2009-04-17,34,"WEB"
"XS01027508",2002-05-15,60,"WEB"
"XS01068666",2003-09-22,58,"WEB"
"XS01068867",2013-08-28,56,"WEB"
"XS01322257",2016-01-24,3,"STORE"
"XS01393906",2007-01-08,67,"WEB"
"XS01716631",2016-07-06,25,"STORE"
"XS01904208",2015-09-11,30,"STORE"
"XS02634893",2017-08-13,47,"WEB"
"XS02756254",2013-10-12,48,"PHONE"
"XS02943831",2013-12-25,33,"STORE"
"XS03255084",2013-04-04,14,"WEB"
"XS03715875",2018-09-02,48,"PHONE"
"XS04054902",2016-01-19,68,"STORE"
"XS04060336",2019-01-02,23,"WEB"
"XS04300342",2015-03-28,62,"WEB"
"XS04330632",2017-03-20,27,"PHONE"
"XS04702868",2014-08-29,33,"STORE"
"XT00325917",2001-07-31,11,"WEB"
"XT00339704",2003-06-14,21,"WEB"
"XT00339905",2003-10-19,21,"WEB"
"XT00386900",2001-02-26,16,"WEB"
"XT00394850",2008-08-14,13,"WEB"
"XT00395051",2005-02-23,13,"WEB"
"XT00414473",2002-01-31,54,"WEB"
"XT00422423",2010-02-07,36,"STORE"
"XT00770004",2010-05-21,3,"STORE"
"XT00783589",2012-02-06,13,"WEB"
"XT00968650",2005-05-17,57,"WEB"
"XT00993506",2003-06-07,41,"WEB"
"XT01018161",2002-02-12,34,"WEB"
"XT01026513",2004-08-21,4,"WEB"
"XT01054086",2006-04-20,66,"PHONE"
"XT01062237",2003-05-26,33,"WEB"
"XT01062439",2005-02-10,45,"WEB"
"XT01078741",2012-09-29,7,"STORE"
"XT01100880",2005-03-29,78,"WEB"
"XT01393113",2006-01-31,38,"STORE"
"XT01393315",2002-01-07,38,"WEB"
"XT01398547",2005-02-02,64,"WEB"
"XT01406900",2011-03-19,9,"STORE"
"XT01445542",2015-03-11,1,"STORE"
"XT01500688",2012-04-15,78,"STORE"
"XT01643987",2012-05-26,38,"STORE"
"XT01820495",2011-09-06,47,"STORE"
"XT02294871",2017-02-13,17,"STORE"
"XT02297588",2014-03-05,11,"STORE"
"XT02349816",2015-03-21,70,"STORE"
"XT02396609",2012-04-23,7,"WEB"
"XT02664390",2014-09-05,34,"STORE"
"XT02804972",2013-10-28,13,"STORE"
"XT02978561",2013-01-12,20,"STORE"
"XT03339928",2017-04-02,4,"PHONE"
"XT04302266",2017-03-15,1,"WEB"
"XT04324204",2016-03-25,72,"STORE"
"XT04613720",2019-07-01,3,"STORE"
"XT04872947",2018-09-15,23,"STORE"
"XU00297349",2001-05-05,6,"WEB"
"XU00344344",2005-08-18,21,"WEB"
"XU00352495",2009-02-19,3,"WEB"
"XU00369402",2004-11-14,48,"WEB"
"XU00391138",2011-12-27,10,"WEB"
"XU00391339",2001-03-07,10,"WEB"
"XU00429780",2004-01-27,31,"STORE"
"XU00440850",2009-08-26,47,"WEB"
"XU00441051",2002-02-10,47,"WEB"
"XU00454636",2003-05-08,39,"WEB"
"XU00953869",2015-08-24,23,"WEB"
"XU00992511",2003-02-25,41,"WEB"
"XU01028034",2004-01-07,4,"WEB"
"XU01050173",2004-10-09,9,"WEB"
"XU01053091",2006-12-20,53,"WEB"
"XU01077746",2005-02-07,55,"PHONE"
"XU01100086",2001-08-11,35,"WEB"
"XU01924156",2014-09-24,20,"WEB"
"XU02536398",2017-07-10,53,"STORE"
"XU02734843",2013-10-05,47,"WEB"
"XU03005139",2014-01-13,36,"STORE"
"XU03010774",2016-01-01,63,"STORE"
"XU03656023",2013-09-19,46,"STORE"
"XU03945539",2017-12-10,37,"PHONE"
"XU04463791",2018-04-14,20,"PHONE"
"XU04601656",2016-07-11,11,"PHONE"
"XU04902242",2015-10-11,29,"STORE"
"XU04973891",2016-10-27,6,"PHONE"
"XV00324331",2007-01-01,1,"STORE"
"XV00343551",2001-07-09,21,"WEB"
"XV00351702",2001-09-29,20,"WEB"
"XV00351904",2010-02-13,3,"WEB"
"XV00395980",2003-12-26,13,"WEB"
"XV00403930",2008-05-21,30,"WEB"
"XV00404131",2002-12-20,36,"WEB"
"XV00406848",2002-04-27,23,"WEB"
"XV00414999",2007-03-12,64,"WEB"
"XV00428786",2003-09-02,47,"WEB"
"XV00434421",2005-12-30,50,"WEB"
"XV00434623",2001-03-04,50,"STORE"
"XV00765297",2014-11-27,8,"WEB"
"XV00765499",2010-03-18,48,"WEB"
"XV01019090",2002-02-01,34,"WEB"
"XV01027241",2004-04-09,60,"PHONE"
"XV01049178",2003-04-08,7,"WEB"
"XV01062965",2012-09-14,45,"WEB"
"XV01115394",2015-12-01,3,"WEB"
"XV01189760",2013-01-07,50,"WEB"
"XV01201031",2013-01-15,37,"WEB"
"XV01394042",2006-11-09,67,"WEB"
"XV01592487",2011-05-19,42,"WEB"
"XV02030938",2011-12-15,46,"WEB"
"XV02132878",2015-12-25,44,"WEB"
"XV02709194",2016-09-04,23,"STORE"
"XV02858128",2015-11-19,60,"STORE"
"XV03459099",2014-06-29,15,"PHONE"
"XV03870178",2014-12-09,64,"STORE"
"XV04371725",2014-04-18,36,"WEB"
"XV04388228",2016-04-07,11,"STORE"
"XV04688814",2016-08-11,18,"STORE"
"XW00306631",2008-08-03,2,"WEB"
"XW00339839",2004-08-09,21,"WEB"
"XW00386431",2004-04-10,19,"WEB"
"XW00386633",2004-11-27,16,"WEB"
"XW00392268",2009-01-11,19,"WEB"
"XW00394784",2001-10-28,13,"WEB"
"XW00414206",2009-11-21,54,"WEB"
"XW00422357",2005-04-03,36,"WEB"
"XW00422558",2002-02-02,36,"WEB"
"XW00825084",2011-05-29,71,"WEB"
"XW00924105",2004-04-07,45,"WEB"
"XW00968584",2001-02-17,57,"WEB"
"XW00993239",2002-03-17,41,"WEB"
"XW01026447",2001-09-11,4,"WEB"
"XW01040032",2010-06-07,46,"WEB"
"XW01040234",2013-03-12,46,"WEB"
"XW01051102",2001-10-26,26,"WEB"
"XW01053819",2009-04-06,53,"STORE"
"XW01056536",2010-10-17,40,"STORE"
"XW01061970",2003-06-21,33,"STORE"
"XW01067605",2002-06-17,58,"WEB"
"XW01078675",2005-01-25,53,"WEB"
"XW01108965",2009-01-08,28,"WEB"
"XW01392846",2013-03-08,27,"PHONE"
"XW01398481",2005-05-04,64,"WEB"
"XW01398683",2004-05-22,75,"STORE"
"XW02269949",2013-02-27,50,"WEB"
"XW02829560",2015-10-28,49,"STORE"
"XW03259659",2015-03-24,17,"PHONE"
"XW03386454",2014-05-13,52,"WEB"
"XW03615592",2018-08-09,56,"PHONE"
"XW03736752",2016-09-21,28,"WEB"
"XW03750337",2015-09-30,4,"STORE"
"XW03882768",2018-11-19,17,"WEB"
"XW04180839",2016-02-18,62,"STORE"
"XW04274426",2014-03-27,41,"STORE"
"XW04390152",2014-04-21,4,"STORE"
"XW04398504",2018-03-30,10,"PHONE"
"XW04514432",2016-05-10,25,"STORE"
"XW04544722",2017-05-14,64,"STORE"
"XW04572093",2019-05-15,4,"PHONE"
"XW04577527",2014-06-19,31,"WEB"
"XW04618887",2014-08-02,46,"PHONE"
"XW04781809",2016-09-02,1,"PHONE"
"XW04845106",2015-09-26,64,"PHONE"
"XW04974820",2016-10-28,75,"STORE"
"XX00297284",2001-02-19,6,"WEB"
"XX00344279",2005-06-01,21,"WEB"
"XX00344480",2002-04-16,21,"WEB"
"XX00360984",2003-02-06,48,"WEB"
"XX00382921",2009-07-30,25,"STORE"
"XX00402142",2009-10-10,30,"STORE"
"XX00404859",2001-11-25,23,"WEB"
"XX00421564",2004-03-23,30,"WEB"
"XX00435350",2004-01-31,50,"WEB"
"XX00440784",2004-02-15,47,"WEB"
"XX00807384",2004-12-27,70,"WEB"
"XX00984093",2005-01-24,62,"WEB"
"XX00992244",2008-01-03,33,"STORE"
"XX01053026",2005-12-06,53,"STORE"
"XX01066812",2003-03-20,59,"WEB"
"XX01375348",2011-03-11,20,"PHONE"
"XX01471853",2016-03-13,75,"STORE"
"XX01579630",2011-05-15,60,"STORE"
"XX02095366",2012-01-06,56,"STORE"
"XX02114385",2012-01-12,28,"STORE"
"XX02442544",2013-05-07,17,"PHONE"
"XX02500407",2012-07-05,46,"WEB"
"XX02522747",2016-07-10,13,"STORE"
"XX02577692",2013-08-19,71,"STORE"
"XX02640989",2016-08-20,33,"PHONE"
"XX02701770",2015-09-11,17,"WEB"
"XX03341383",2014-04-24,42,"WEB"
"XX03782551",2014-10-14,4,"PHONE"
"XX04011488",2018-12-19,28,"STORE"
"XX04179643",2015-02-24,59,"PHONE"
"XX04221204",2019-02-11,42,"PHONE"
"XX04347798",2017-03-24,13,"PHONE"
"XX04477512",2016-04-29,47,"STORE"
"XX04549161",2015-05-30,1,"PHONE"
"XX04554595",2019-05-07,52,"PHONE"
"XX04673240",2017-07-31,61,"PHONE"
"XX04725467",2019-08-04,47,"PHONE"
"XX04742172",2017-08-19,47,"WEB"
"XX04926831",2019-09-22,62,"PHONE"
"XX04940819",2018-10-01,46,"STORE"
"XX05075765",2019-12-04,30,"STORE"
"XY00296490",2008-01-20,15,"WEB"
"XY00312994",2004-05-02,11,"PHONE"
"XY00343485",2009-10-19,21,"STORE"
"XY00351636",2004-12-17,20,"WEB"
"XY00368140",2004-02-22,25,"WEB"
"XY00395713",2001-01-13,13,"WEB"
"XY00395914",2008-03-11,13,"PHONE"
"XY00403864",2004-10-21,30,"WEB"
"XY00406581",2002-09-08,23,"WEB"
"XY00406782",2012-09-30,42,"STORE"
"XY00414933",2009-03-23,54,"WEB"
"XY00420569",2011-05-12,64,"STORE"
"XY00428921",2007-12-15,47,"STORE"
"XY00434355",2007-12-24,50,"WEB"
"XY00814943",2011-07-06,30,"WEB"
"XY00985614",2009-01-28,7,"WEB"
"XY00993966",2003-04-28,41,"WEB"
"XY00994168",2003-02-23,41,"WEB"
"XY01013388",2002-08-25,7,"WEB"
"XY01019024",2002-01-26,34,"WEB"
"XY01027175",2005-02-27,60,"WEB"
"XY01049112",2015-01-27,26,"STORE"
"XY01049314",2007-01-28,7,"STORE"
"XY01068534",2007-08-06,59,"STORE"
"XY01126599",2012-12-28,65,"STORE"
"XY01443688",2014-03-15,58,"STORE"
"XY01542709",2016-04-04,1,"STORE"
"XY01821156",2012-08-29,17,"STORE"
"XY01881736",2012-09-18,30,"STORE"
"XY03357093",2017-04-14,5,"WEB"
"XY03439611",2017-05-22,19,"STORE"
"XY03640974",2015-09-03,42,"PHONE"
"XY03792827",2015-10-09,48,"PHONE"
"XY04206221",2014-03-08,56,"STORE"
"XY04862539",2014-10-06,30,"WEB"
"XY04873608",2018-09-15,50,"WEB"
"XY04903898",2018-09-22,23,"PHONE"
"XY04917886",2016-10-06,1,"STORE"
"XZ00311999",2005-01-13,30,"WEB"
"XZ00312201",2004-10-24,11,"WEB"
"XZ00339572",2002-01-10,21,"WEB"
"XZ00339774",2004-09-22,6,"STORE"
"XZ00356076",2004-03-07,3,"PHONE"
"XZ00361711",2005-03-07,48,"WEB"
"XZ00394718",2001-12-30,13,"WEB"
"XZ00394920",2010-10-01,13,"WEB"
"XZ00403071",2005-05-01,30,"WEB"
"XZ00414140",2008-10-17,8,"WEB"
"XZ00416656",2010-09-12,8,"WEB"
"XZ00422493",2003-08-12,36,"WEB"
"XZ00441512",2008-11-19,47,"WEB"
"XZ00769671",2015-03-08,20,"WEB"
"XZ00880164",2007-09-12,26,"PHONE"
"XZ00992972",2006-12-28,41,"STORE"
"XZ00993173",2008-03-04,41,"WEB"
"XZ01039967",2001-06-02,7,"WEB"
"XZ01040168",2003-01-21,46,"WEB"
"XZ01050835",2003-03-13,26,"WEB"
"XZ01051036",2003-11-29,26,"WEB"
"XZ01078609",2002-07-28,53,"WEB"
"XZ01109101",2009-03-05,28,"WEB"
"XZ01392982",2005-02-04,75,"WEB"
"XZ01514343",2013-04-12,77,"STORE"
"XZ01872591",2016-08-22,13,"WEB"
"XZ02228524",2017-01-18,10,"STORE"
"XZ02539777",2016-07-17,1,"STORE"
"XZ02600558",2016-08-08,20,"WEB"
"XZ02906780",2015-12-04,60,"WEB"
"XZ03397458",2018-04-23,38,"WEB"
"XZ03496681",2016-07-20,13,"STORE"
"XZ03604457",2017-08-13,23,"WEB"
"XZ03626193",2016-08-21,11,"PHONE"
"XZ03874552",2014-12-10,41,"STORE"
"XZ03954554",2018-12-06,17,"WEB"
"XZ03976491",2015-01-05,15,"STORE"
"XZ04569311",2018-05-20,71,"PHONE"
"XZ04602519",2019-06-24,13,"PHONE"
"XZ04859029",2016-09-22,66,"PHONE"
"XZ05032618",2015-12-09,39,"PHONE"
"YA00297810",2004-04-21,6,"WEB"
"YA00311798",2006-01-20,14,"WEB"
"YA00339169",2003-05-23,36,"WEB"
"YA00339371",2005-02-26,36,"WEB"
"YA00352956",2006-04-07,3,"WEB"
"YA00353157",2013-12-20,3,"WEB"
"YA00361107",2010-03-31,48,"WEB"
"YA00361308",2006-03-31,48,"WEB"
"YA00385963",2001-08-22,20,"WEB"
"YA00402466",2003-05-28,30,"WEB"
"YA00405385",2004-03-19,23,"WEB"
"YA00435675",2002-04-01,44,"WEB"
"YA00455097",2002-02-17,68,"WEB"
"YA00813546",2012-01-12,41,"PHONE"
"YA00879761",2010-08-28,47,"WEB"
"YA00984418",2003-01-28,70,"WEB"
"YA00984619",2007-03-31,70,"WEB"
"YA00992569",2005-09-22,41,"WEB"
"YA01053350",2005-07-31,71,"WEB"
"YA01053552",2007-05-10,71,"WEB"
"YA01067338",2002-02-11,59,"WEB"
"YA01221505",2015-01-11,10,"STORE"
"YA01398013",2003-05-27,24,"WEB"
"YA02233555",2012-02-23,30,"STORE"
"YA02274915",2017-02-06,17,"STORE"
"YA02338212",2014-03-24,39,"WEB"
"YA02409861",2017-03-29,66,"WEB"
"YA03421911",2018-05-02,56,"STORE"
"YA03592783",2016-08-17,31,"STORE"
"YA03639577",2013-09-15,47,"WEB"
"YA03871432",2014-12-10,41,"WEB"
"YA03879583",2017-11-24,15,"STORE"
"YA04059009",2014-02-01,29,"STORE"
"YA04306964",2017-03-16,70,"STORE"
"YA04541536",2019-04-30,58,"PHONE"
"YA04557838",2019-05-08,27,"WEB"
"YA04805995",2017-09-01,66,"PHONE"
"YA04880563",2017-09-22,41,"STORE"
"YA04930275",2019-09-23,40,"PHONE"
"YB00297016",2002-03-10,6,"WEB"
"YB00338376",2003-02-07,36,"WEB"
"YB00343608",2005-09-23,21,"WEB"
"YB00343810",2004-01-25,21,"WEB"
"YB00351961",2005-08-16,3,"WEB"
"YB00390805",2007-08-05,19,"WEB"
"YB00401874",2008-09-29,30,"WEB"
"YB00404591",2008-01-13,23,"WEB"
"YB00429246",2003-07-25,27,"WEB"
"YB00429447",2001-05-24,27,"WEB"
"YB01019348",2009-01-10,34,"WEB"
"YB01110218",2005-11-28,37,"WEB"
"YB01121288",2002-02-03,18,"WEB"
"YB01314500",2013-02-07,17,"STORE"
"YB01394301",2012-03-07,35,"STORE"
"YB01628671",2011-05-27,38,"STORE"
"YB01943044",2015-09-22,35,"STORE"
"YB01998190",2012-11-21,42,"WEB"
"YB02045185",2014-11-30,36,"STORE"
"YB02136055",2012-01-20,47,"STORE"
"YB02196836",2015-01-22,21,"WEB"
"YB02378576",2015-03-29,50,"WEB"
"YB02546731",2013-08-10,38,"WEB"
"YB02615664",2012-09-06,57,"WEB"
"YB02615865",2016-08-13,27,"WEB"
"YB02839166",2017-10-19,5,"WEB"
"YB02858387",2017-11-07,44,"WEB"
"YB03393545",2015-05-11,25,"STORE"
"YB04052177",2018-12-31,32,"PHONE"
"YB04093738",2018-01-15,17,"STORE"
"YB04251025",2017-03-02,30,"PHONE"
"YB04399959",2018-03-30,65,"PHONE"
"YB04636845",2014-08-09,71,"WEB"
"YB04713929",2016-08-18,49,"STORE"
"YB05014716",2016-11-28,41,"PHONE"
"YC00312525",2005-01-12,11,"WEB"
"YC00339897",2005-01-27,21,"WEB"
"YC00359319",2009-03-21,3,"PHONE"
"YC00387093",2007-01-24,16,"WEB"
"YC00395043",2001-02-16,13,"WEB"
"YC00406112",2006-03-16,42,"WEB"
"YC00406314",2007-08-20,42,"WEB"
"YC00411949",2010-03-31,42,"PHONE"
"YC00414465",2003-03-19,54,"WEB"
"YC00414666",2011-05-25,54,"WEB"
"YC00422616",2004-09-17,36,"WEB"
"YC00425534",2006-07-17,17,"STORE"
"YC00753693",2004-04-12,47,"WEB"
"YC00770398",2010-04-26,19,"WEB"
"YC00877570",2005-03-06,33,"WEB"
"YC00968843",2012-08-17,5,"WEB"
"YC00985347",2006-02-05,70,"WEB"
"YC01018555",2002-02-07,22,"WEB"
"YC01026706",2004-03-21,4,"WEB"
"YC01040291",2005-05-30,46,"WEB"
"YC01040493",2003-12-13,46,"WEB"
"YC01054279",2004-01-31,53,"WEB"
"YC01056795",2009-04-02,43,"WEB"
"YC01062430",2005-07-17,45,"WEB"
"YC01068066",2015-03-04,56,"WEB"
"YC01109425",2002-12-22,13,"WEB"
"YC01343594",2013-02-15,50,"STORE"
"YC01393306",2002-01-29,38,"WEB"
"YC01746120",2014-08-01,47,"STORE"
"YC02010982",2014-11-20,30,"STORE"
"YC02253705",2013-02-23,3,"STORE"
